refmet_name,super_class,main_class,sub_class,formula,exactmass,inchi_key,smiles,pubchem_cid,id,libname,cas,library
Etiocholanolone,Sterol Lipids,Steroids,C19 Steroids,C19H30O2,290.22458,QGXBDMJGAMFCBF-BNSUEQOYSA-N,C[C@]12CC[C@H](C[C@H]1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]21)O,5880,RefMet_165007,HMDB0000490_ms_ms_707,53-42-9,MoNA-export-HMDB
Etiocholanolone,Sterol Lipids,Steroids,C19 Steroids,C19H30O2,290.22458,QGXBDMJGAMFCBF-BNSUEQOYSA-N,C[C@]12CC[C@H](C[C@H]1CC[C@H]1[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]21)O,5880,RefMet_165007,HMDB0000490_c_ms_99575,53-42-9,MoNA-export-HMDB
7-Hydroxyoctanoic acid,Fatty Acyls,Fatty acids,Hydroxy FA,C8H16O3,160.109945,OFCMTSZRXXFMBQ-UHFFFAOYSA-N,CC(CCCCCC(=O)O)O,167627,RefMet_3070,HMDB0000486_ms_ms_706,17173-14-7,MoNA-export-HMDB
7-Hydroxyoctanoic acid,Fatty Acyls,Fatty acids,Hydroxy FA,C8H16O3,160.109945,OFCMTSZRXXFMBQ-UHFFFAOYSA-N,CC(CCCCCC(=O)O)O,167627,RefMet_3070,HMDB0000486_ms_ms_705,17173-14-7,MoNA-export-HMDB
7-Hydroxyoctanoic acid,Fatty Acyls,Fatty acids,Hydroxy FA,C8H16O3,160.109945,OFCMTSZRXXFMBQ-UHFFFAOYSA-N,CC(CCCCCC(=O)O)O,167627,RefMet_3070,HMDB0000486_ms_ms_704,17173-14-7,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_703,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_702,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_701,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_285537,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_285536,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_285535,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_ms_ms_285534,121-34-6,MoNA-export-HMDB
Vanillic acid,Benzenoids,Benzenes,Methoxybenzoic acids,C8H8O4,168.04226,WKOLLVMJNQIZCI-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)O,8468,RefMet_1135,HMDB0000484_c_ms_1442,121-34-6,MoNA-export-HMDB
Caprylic acid,Fatty Acyls,Fatty acids,Saturated FA,C8H16O2,144.11503,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(=O)O,379,RefMet_3406,HMDB0000482_ms_ms_700,124-07-2,MoNA-export-HMDB
Caprylic acid,Fatty Acyls,Fatty acids,Saturated FA,C8H16O2,144.11503,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(=O)O,379,RefMet_3406,HMDB0000482_ms_ms_699,124-07-2,MoNA-export-HMDB
Caprylic acid,Fatty Acyls,Fatty acids,Saturated FA,C8H16O2,144.11503,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(=O)O,379,RefMet_3406,HMDB0000482_ms_ms_698,124-07-2,MoNA-export-HMDB
Caprylic acid,Fatty Acyls,Fatty acids,Saturated FA,C8H16O2,144.11503,WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(=O)O,379,RefMet_3406,HMDB0000482_c_ms_991,124-07-2,MoNA-export-HMDB
3-Methylhistidine,Organic acids,Amino acids and peptides,Amino acids,C7H11N3O2,169.085127,JDHILDINMRGULE-LURJTMIESA-N,Cn1cncc1C[C@@H](C(=O)O)N,64969,RefMet_120931,HMDB0000479_ms_ms_697,368-16-1,MoNA-export-HMDB
3-Methylhistidine,Organic acids,Amino acids and peptides,Amino acids,C7H11N3O2,169.085127,JDHILDINMRGULE-LURJTMIESA-N,Cn1cncc1C[C@@H](C(=O)O)N,64969,RefMet_120931,HMDB0000479_ms_ms_696,368-16-1,MoNA-export-HMDB
3-Methylhistidine,Organic acids,Amino acids and peptides,Amino acids,C7H11N3O2,169.085127,JDHILDINMRGULE-LURJTMIESA-N,Cn1cncc1C[C@@H](C(=O)O)N,64969,RefMet_120931,HMDB0000479_ms_ms_695,368-16-1,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_ms_ms_694,78-93-3,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_ms_ms_693,78-93-3,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_ms_ms_692,78-93-3,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_c_ms_99574,78-93-3,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_c_ms_99573,78-93-3,MoNA-export-HMDB
Butanone,Organic oxygen compounds,Carbonyl compounds,Ketones,C4H8O,72.057515,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(=O)C,6569,RefMet_131165,HMDB0000474_c_ms_99572,78-93-3,MoNA-export-HMDB
6-Dimethylaminopurine,Nucleic acids,Purines,Alkylaminopurines,C7H9N5,163.085795,BVIAOQMSVZHOJM-UHFFFAOYSA-N,CN(C)c1c2c([nH]cn2)ncn1,3134,RefMet_120433,HMDB0000473_ms_ms_691,938-55-6,MoNA-export-HMDB
6-Dimethylaminopurine,Nucleic acids,Purines,Alkylaminopurines,C7H9N5,163.085795,BVIAOQMSVZHOJM-UHFFFAOYSA-N,CN(C)c1c2c([nH]cn2)ncn1,3134,RefMet_120433,HMDB0000473_ms_ms_690,938-55-6,MoNA-export-HMDB
6-Dimethylaminopurine,Nucleic acids,Purines,Alkylaminopurines,C7H9N5,163.085795,BVIAOQMSVZHOJM-UHFFFAOYSA-N,CN(C)c1c2c([nH]cn2)ncn1,3134,RefMet_120433,HMDB0000473_ms_ms_689,938-55-6,MoNA-export-HMDB
5-Hydroxymethyluracil,Nucleic acids,Pyrimidines,Other pyrimidines,C5H6N2O3,142.037843,JDBGXEHEIRGOBU-UHFFFAOYSA-N,c1c(CO)c(=O)[nH]c(=O)[nH]1,78168,RefMet_120687,HMDB0000469_ms_ms_685,4433-40-3,MoNA-export-HMDB
5-Hydroxymethyluracil,Nucleic acids,Pyrimidines,Other pyrimidines,C5H6N2O3,142.037843,JDBGXEHEIRGOBU-UHFFFAOYSA-N,c1c(CO)c(=O)[nH]c(=O)[nH]1,78168,RefMet_120687,HMDB0000469_ms_ms_684,4433-40-3,MoNA-export-HMDB
5-Hydroxymethyluracil,Nucleic acids,Pyrimidines,Other pyrimidines,C5H6N2O3,142.037843,JDBGXEHEIRGOBU-UHFFFAOYSA-N,c1c(CO)c(=O)[nH]c(=O)[nH]1,78168,RefMet_120687,HMDB0000469_ms_ms_683,4433-40-3,MoNA-export-HMDB
Biopterin,Organoheterocyclic compounds,Pterins,Biopterins,C9H11N5O3,237.08619,LHQIJBMDNUYRAM-DZSWIPIPSA-N,C[C@@H]([C@@H](c1cnc2c(c(=O)[nH]c(N)n2)n1)O)O,135403659,RefMet_132072,HMDB0000468_ms_ms_682,22150-76-1,MoNA-export-HMDB
Biopterin,Organoheterocyclic compounds,Pterins,Biopterins,C9H11N5O3,237.08619,LHQIJBMDNUYRAM-DZSWIPIPSA-N,C[C@@H]([C@@H](c1cnc2c(c(=O)[nH]c(N)n2)n1)O)O,135403659,RefMet_132072,HMDB0000468_ms_ms_681,22150-76-1,MoNA-export-HMDB
Biopterin,Organoheterocyclic compounds,Pterins,Biopterins,C9H11N5O3,237.08619,LHQIJBMDNUYRAM-DZSWIPIPSA-N,C[C@@H]([C@@H](c1cnc2c(c(=O)[nH]c(N)n2)n1)O)O,135403659,RefMet_132072,HMDB0000468_ms_ms_680,22150-76-1,MoNA-export-HMDB
3-Methylindole,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,C9H9N,131.073499,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,6736,RefMet_566,HMDB0000466_ms_ms_676,83-34-1,MoNA-export-HMDB
3-Methylindole,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,C9H9N,131.073499,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,6736,RefMet_566,HMDB0000466_ms_ms_675,83-34-1,MoNA-export-HMDB
3-Methylindole,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,C9H9N,131.073499,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,6736,RefMet_566,HMDB0000466_ms_ms_674,83-34-1,MoNA-export-HMDB
3-Methylindole,Alkaloids,Tryptophan alkaloids,Simple indole alkaloids,C9H9N,131.073499,ZFRKQXVRDFCRJG-UHFFFAOYSA-N,Cc1c[nH]c2ccccc12,6736,RefMet_566,HMDB0000466_c_ms_99571,83-34-1,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_ms_ms_673,97-59-6,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_ms_ms_672,97-59-6,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_ms_ms_671,97-59-6,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_c_ms_1778,97-59-6,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_c_ms_1603,97-59-6,MoNA-export-HMDB
Allantoin,Organoheterocyclic compounds,Ureas,Ureides,C4H6N4O3,158.043991,POJWUDADGALRAB-SFOWXEAESA-N,[C@H]1(C(=O)NC(=O)N1)NC(=O)N,439714,RefMet_132266,HMDB0000462_c_ms_1583,97-59-6,MoNA-export-HMDB
3-Methylcrotonylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H11NO3,157.073894,PFWQSHXPNKRLIV-UHFFFAOYSA-N,CC(=CC(=O)NCC(=O)O)C,169485,RefMet_120929,HMDB0000459_ms_ms_670,33008-07-0,MoNA-export-HMDB
3-Methylcrotonylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H11NO3,157.073894,PFWQSHXPNKRLIV-UHFFFAOYSA-N,CC(=CC(=O)NCC(=O)O)C,169485,RefMet_120929,HMDB0000459_ms_ms_669,33008-07-0,MoNA-export-HMDB
3-Methylcrotonylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H11NO3,157.073894,PFWQSHXPNKRLIV-UHFFFAOYSA-N,CC(=CC(=O)NCC(=O)O)C,169485,RefMet_120929,HMDB0000459_ms_ms_668,33008-07-0,MoNA-export-HMDB
Allocystathionine,Organic acids,Amino acids and peptides,Amino acids,C7H14N2O4S,222.06743,ILRYLPWNYFXEMH-ROLXFIACSA-N,C(CSCC(C(=O)O)N)[C@@H](C(=O)O)N,10104953,RefMet_120981,HMDB0000455_ms_ms_667,535-34-2,MoNA-export-HMDB
Allocystathionine,Organic acids,Amino acids and peptides,Amino acids,C7H14N2O4S,222.06743,ILRYLPWNYFXEMH-ROLXFIACSA-N,C(CSCC(C(=O)O)N)[C@@H](C(=O)O)N,10104953,RefMet_120981,HMDB0000455_ms_ms_666,535-34-2,MoNA-export-HMDB
Allocystathionine,Organic acids,Amino acids and peptides,Amino acids,C7H14N2O4S,222.06743,ILRYLPWNYFXEMH-ROLXFIACSA-N,C(CSCC(C(=O)O)N)[C@@H](C(=O)O)N,10104953,RefMet_120981,HMDB0000455_ms_ms_665,535-34-2,MoNA-export-HMDB
Delta-Hexanolactone,Organoheterocyclic compounds,Delta valerolactones,Delta valerolactones,C6H10O2,114.06808,RZTOWFMDBDPERY-UHFFFAOYSA-N,CC1CCCC(=O)O1,13204,RefMet_131736,HMDB0000453_ms_ms_664,823-22-3,MoNA-export-HMDB
Delta-Hexanolactone,Organoheterocyclic compounds,Delta valerolactones,Delta valerolactones,C6H10O2,114.06808,RZTOWFMDBDPERY-UHFFFAOYSA-N,CC1CCCC(=O)O1,13204,RefMet_131736,HMDB0000453_ms_ms_663,823-22-3,MoNA-export-HMDB
Delta-Hexanolactone,Organoheterocyclic compounds,Delta valerolactones,Delta valerolactones,C6H10O2,114.06808,RZTOWFMDBDPERY-UHFFFAOYSA-N,CC1CCCC(=O)O1,13204,RefMet_131736,HMDB0000453_ms_ms_662,823-22-3,MoNA-export-HMDB
Delta-Hexanolactone,Organoheterocyclic compounds,Delta valerolactones,Delta valerolactones,C6H10O2,114.06808,RZTOWFMDBDPERY-UHFFFAOYSA-N,CC1CCCC(=O)O1,13204,RefMet_131736,HMDB0000453_c_ms_99570,823-22-3,MoNA-export-HMDB
5-Hydroxylysine,Organic acids,Amino acids and peptides,Amino acids,C6H14N2O3,162.100443,YSMODUONRAFBET-UHNVWZDZSA-N,C(C[C@@H](C(=O)O)N)[C@H](CN)O,3032849,RefMet_120962,HMDB0000450_ms_ms_658,1190-94-9,MoNA-export-HMDB
5-Hydroxylysine,Organic acids,Amino acids and peptides,Amino acids,C6H14N2O3,162.100443,YSMODUONRAFBET-UHNVWZDZSA-N,C(C[C@@H](C(=O)O)N)[C@H](CN)O,3032849,RefMet_120962,HMDB0000450_ms_ms_657,1190-94-9,MoNA-export-HMDB
5-Hydroxylysine,Organic acids,Amino acids and peptides,Amino acids,C6H14N2O3,162.100443,YSMODUONRAFBET-UHNVWZDZSA-N,C(C[C@@H](C(=O)O)N)[C@H](CN)O,3032849,RefMet_120962,HMDB0000450_ms_ms_656,1190-94-9,MoNA-export-HMDB
Adipic acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,WNLRTRBMVRJNCN-UHFFFAOYSA-N,C(CCC(=O)O)CC(=O)O,196,RefMet_2832,HMDB0000448_ms_ms_655,124-04-9,MoNA-export-HMDB
Adipic acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,WNLRTRBMVRJNCN-UHFFFAOYSA-N,C(CCC(=O)O)CC(=O)O,196,RefMet_2832,HMDB0000448_ms_ms_654,124-04-9,MoNA-export-HMDB
Adipic acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,WNLRTRBMVRJNCN-UHFFFAOYSA-N,C(CCC(=O)O)CC(=O)O,196,RefMet_2832,HMDB0000448_ms_ms_653,124-04-9,MoNA-export-HMDB
Adipic acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,WNLRTRBMVRJNCN-UHFFFAOYSA-N,C(CCC(=O)O)CC(=O)O,196,RefMet_2832,HMDB0000448_c_ms_1194,124-04-9,MoNA-export-HMDB
3-Furoic acid,Organoheterocyclic compounds,Furoic acids,Furoic acid derivatives,C5H4O3,112.016045,IHCCAYCGZOLTEU-UHFFFAOYSA-N,c1cocc1C(=O)O,10268,RefMet_131800,HMDB0000444_ms_ms_649,488-93-7,MoNA-export-HMDB
3-Furoic acid,Organoheterocyclic compounds,Furoic acids,Furoic acid derivatives,C5H4O3,112.016045,IHCCAYCGZOLTEU-UHFFFAOYSA-N,c1cocc1C(=O)O,10268,RefMet_131800,HMDB0000444_ms_ms_648,488-93-7,MoNA-export-HMDB
3-Furoic acid,Organoheterocyclic compounds,Furoic acids,Furoic acid derivatives,C5H4O3,112.016045,IHCCAYCGZOLTEU-UHFFFAOYSA-N,c1cocc1C(=O)O,10268,RefMet_131800,HMDB0000444_ms_ms_647,488-93-7,MoNA-export-HMDB
3-Hydroxyphenylacetic acid,Organic acids,Phenylpropanoids,Cinnamic acids,C8H8O3,152.047345,FVMDYYGIDFPZAX-UHFFFAOYSA-N,c1cc(cc(c1)O)CC(=O)O,12122,RefMet_130595,HMDB0000440_ms_ms_643,621-37-4,MoNA-export-HMDB
3-Hydroxyphenylacetic acid,Organic acids,Phenylpropanoids,Cinnamic acids,C8H8O3,152.047345,FVMDYYGIDFPZAX-UHFFFAOYSA-N,c1cc(cc(c1)O)CC(=O)O,12122,RefMet_130595,HMDB0000440_ms_ms_642,621-37-4,MoNA-export-HMDB
3-Hydroxyphenylacetic acid,Organic acids,Phenylpropanoids,Cinnamic acids,C8H8O3,152.047345,FVMDYYGIDFPZAX-UHFFFAOYSA-N,c1cc(cc(c1)O)CC(=O)O,12122,RefMet_130595,HMDB0000440_ms_ms_641,621-37-4,MoNA-export-HMDB
3-Hydroxyphenylacetic acid,Organic acids,Phenylpropanoids,Cinnamic acids,C8H8O3,152.047345,FVMDYYGIDFPZAX-UHFFFAOYSA-N,c1cc(cc(c1)O)CC(=O)O,12122,RefMet_130595,HMDB0000440_c_ms_1494,621-37-4,MoNA-export-HMDB
3-Hydroxyphenylacetic acid,Organic acids,Phenylpropanoids,Cinnamic acids,C8H8O3,152.047345,FVMDYYGIDFPZAX-UHFFFAOYSA-N,c1cc(cc(c1)O)CC(=O)O,12122,RefMet_130595,HMDB0000440_c_ms_1290,621-37-4,MoNA-export-HMDB
2-Furoylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H7NO4,169.037509,KSPQDMRTZZYQLM-UHFFFAOYSA-N,c1cc(C(=O)NCC(=O)O)oc1,21863,RefMet_120901,HMDB0000439_ms_ms_640,5657-19-2,MoNA-export-HMDB
2-Furoylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H7NO4,169.037509,KSPQDMRTZZYQLM-UHFFFAOYSA-N,c1cc(C(=O)NCC(=O)O)oc1,21863,RefMet_120901,HMDB0000439_ms_ms_639,5657-19-2,MoNA-export-HMDB
2-Furoylglycine,Organic acids,Amino acids and peptides,Amino acids,C7H7NO4,169.037509,KSPQDMRTZZYQLM-UHFFFAOYSA-N,c1cc(C(=O)NCC(=O)O)oc1,21863,RefMet_120901,HMDB0000439_ms_ms_638,5657-19-2,MoNA-export-HMDB
Homoveratric acid,Polyketides,Phenolic acids,Phenolic acids,C10H12O4,196.07356,WUAXWQRULBZETB-UHFFFAOYSA-N,COc1ccc(cc1OC)CC(=O)O,7139,RefMet_133011,HMDB0000434_ms_ms_637,93-40-3,MoNA-export-HMDB
Homoveratric acid,Polyketides,Phenolic acids,Phenolic acids,C10H12O4,196.07356,WUAXWQRULBZETB-UHFFFAOYSA-N,COc1ccc(cc1OC)CC(=O)O,7139,RefMet_133011,HMDB0000434_ms_ms_636,93-40-3,MoNA-export-HMDB
Homoveratric acid,Polyketides,Phenolic acids,Phenolic acids,C10H12O4,196.07356,WUAXWQRULBZETB-UHFFFAOYSA-N,COc1ccc(cc1OC)CC(=O)O,7139,RefMet_133011,HMDB0000434_ms_ms_635,93-40-3,MoNA-export-HMDB
Homoveratric acid,Polyketides,Phenolic acids,Phenolic acids,C10H12O4,196.07356,WUAXWQRULBZETB-UHFFFAOYSA-N,COc1ccc(cc1OC)CC(=O)O,7139,RefMet_133011,HMDB0000434_c_ms_99569,93-40-3,MoNA-export-HMDB
Homoveratric acid,Polyketides,Phenolic acids,Phenolic acids,C10H12O4,196.07356,WUAXWQRULBZETB-UHFFFAOYSA-N,COc1ccc(cc1OC)CC(=O)O,7139,RefMet_133011,HMDB0000434_c_ms_99568,93-40-3,MoNA-export-HMDB
Citramalic acid,Organic acids,Hydroxy acids,Beta hydroxy acids,C5H8O5,148.037175,XFTRTWQBIOMVPK-YFKPBYRVSA-N,C[C@](CC(=O)O)(C(=O)O)O,441696,RefMet_130416,HMDB0000426_ms_ms_631,597-44-4,MoNA-export-HMDB
Citramalic acid,Organic acids,Hydroxy acids,Beta hydroxy acids,C5H8O5,148.037175,XFTRTWQBIOMVPK-YFKPBYRVSA-N,C[C@](CC(=O)O)(C(=O)O)O,441696,RefMet_130416,HMDB0000426_ms_ms_630,597-44-4,MoNA-export-HMDB
Citramalic acid,Organic acids,Hydroxy acids,Beta hydroxy acids,C5H8O5,148.037175,XFTRTWQBIOMVPK-YFKPBYRVSA-N,C[C@](CC(=O)O)(C(=O)O)O,441696,RefMet_130416,HMDB0000426_ms_ms_629,597-44-4,MoNA-export-HMDB
"3,4-Dihydroxyhydrocinnamic acid",Organic acids,Phenylpropanoids,Cinnamic acids,C9H10O4,182.05791,DZAUWHJDUNRCTF-UHFFFAOYSA-N,c1cc(c(cc1CCC(=O)O)O)O,348154,RefMet_130587,HMDB0000423_ms_ms_628,1078-61-1,MoNA-export-HMDB
"3,4-Dihydroxyhydrocinnamic acid",Organic acids,Phenylpropanoids,Cinnamic acids,C9H10O4,182.05791,DZAUWHJDUNRCTF-UHFFFAOYSA-N,c1cc(c(cc1CCC(=O)O)O)O,348154,RefMet_130587,HMDB0000423_ms_ms_627,1078-61-1,MoNA-export-HMDB
"3,4-Dihydroxyhydrocinnamic acid",Organic acids,Phenylpropanoids,Cinnamic acids,C9H10O4,182.05791,DZAUWHJDUNRCTF-UHFFFAOYSA-N,c1cc(c(cc1CCC(=O)O)O)O,348154,RefMet_130587,HMDB0000423_ms_ms_626,1078-61-1,MoNA-export-HMDB
"3,4-Dihydroxyhydrocinnamic acid",Organic acids,Phenylpropanoids,Cinnamic acids,C9H10O4,182.05791,DZAUWHJDUNRCTF-UHFFFAOYSA-N,c1cc(c(cc1CCC(=O)O)O)O,348154,RefMet_130587,HMDB0000423_c_ms_1675,1078-61-1,MoNA-export-HMDB
2-Methylglutaric acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,AQYCMVICBNBXNA-UHFFFAOYSA-N,CC(CCC(=O)O)C(=O)O,12046,RefMet_2803,HMDB0000422_ms_ms_625,617-62-9,MoNA-export-HMDB
2-Methylglutaric acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,AQYCMVICBNBXNA-UHFFFAOYSA-N,CC(CCC(=O)O)C(=O)O,12046,RefMet_2803,HMDB0000422_ms_ms_624,617-62-9,MoNA-export-HMDB
2-Methylglutaric acid,Fatty Acyls,Fatty acids,Dicarboxylic acids,C6H10O4,146.05791,AQYCMVICBNBXNA-UHFFFAOYSA-N,CC(CCC(=O)O)C(=O)O,12046,RefMet_2803,HMDB0000422_c_ms_1105,617-62-9,MoNA-export-HMDB
2-Methyl-3-ketovaleric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C6H10O3,130.062995,QTLYPQZWYOHATR-UHFFFAOYSA-N,CCC(=O)C(C)C(=O)O,189028,RefMet_3023,HMDB0000408_ms_ms_623,14925-93-0,MoNA-export-HMDB
2-Methyl-3-ketovaleric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C6H10O3,130.062995,QTLYPQZWYOHATR-UHFFFAOYSA-N,CCC(=O)C(C)C(=O)O,189028,RefMet_3023,HMDB0000408_ms_ms_622,14925-93-0,MoNA-export-HMDB
2-Methyl-3-ketovaleric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C6H10O3,130.062995,QTLYPQZWYOHATR-UHFFFAOYSA-N,CCC(=O)C(C)C(=O)O,189028,RefMet_3023,HMDB0000408_ms_ms_621,14925-93-0,MoNA-export-HMDB
2-Hydroxy-3-methylbutyric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C5H10O3,118.062995,NGEWQZIDQIYUNV-BYPYZUCNSA-N,CC(C)[C@@H](C(=O)O)O,853180,RefMet_2995,HMDB0000407_ms_ms_620,4026-18-0,MoNA-export-HMDB
2-Hydroxy-3-methylbutyric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C5H10O3,118.062995,NGEWQZIDQIYUNV-BYPYZUCNSA-N,CC(C)[C@@H](C(=O)O)O,853180,RefMet_2995,HMDB0000407_ms_ms_619,4026-18-0,MoNA-export-HMDB
2-Hydroxy-3-methylbutyric acid,Fatty Acyls,Fatty acids,Hydroxy FA,C5H10O3,118.062995,NGEWQZIDQIYUNV-BYPYZUCNSA-N,CC(C)[C@@H](C(=O)O)O,853180,RefMet_2995,HMDB0000407_ms_ms_618,4026-18-0,MoNA-export-HMDB
2-Hydroxyadenine,Nucleic acids,Purines,Purinones,C5H5N5O,151.04941,DRAVOWXCEBXPTN-UHFFFAOYSA-N,c1[nH]c2c(N)nc(=O)[nH]c2n1,76900,RefMet_120621,HMDB0000403_ms_ms_614,3373-53-3,MoNA-export-HMDB
2-Hydroxyadenine,Nucleic acids,Purines,Purinones,C5H5N5O,151.04941,DRAVOWXCEBXPTN-UHFFFAOYSA-N,c1[nH]c2c(N)nc(=O)[nH]c2n1,76900,RefMet_120621,HMDB0000403_ms_ms_613,3373-53-3,MoNA-export-HMDB
2-Hydroxyadenine,Nucleic acids,Purines,Purinones,C5H5N5O,151.04941,DRAVOWXCEBXPTN-UHFFFAOYSA-N,c1[nH]c2c(N)nc(=O)[nH]c2n1,76900,RefMet_120621,HMDB0000403_ms_ms_612,3373-53-3,MoNA-export-HMDB
